type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度,地址,市,行政區域
Feature,1129.0,新湖行忠路口,Point,"121.57795, 25.0641",121.57795,25.0641,台灣台北市內湖區新湖行忠路口,台北市,內湖區
Feature,4020.0,新湖舊宗路口,Point,"121.57872107751388, 25.062317611303705",121.57872107751386,25.0623176113037,台灣台北市內湖區新湖二路128號,台北市,內湖區
Feature,20232.0,新湖舊宗路口,Point,"121.57862, 25.05988",121.57862,25.05988,台灣台北市內湖區新湖舊宗路口,台北市,內湖區
Feature,1124.0,新湖舊宗路口,Point,"121.57861, 25.062",121.57861000000001,25.061999999999998,台灣台北市內湖區新湖舊宗路口,台北市,內湖區
Feature,20231.0,新湖舊宗路口,Point,"121.578876, 25.06013",121.578876,25.060129999999997,台灣台北市內湖區新湖舊宗路口,台北市,內湖區
Feature,875.0,新園街底,Point,"121.55589, 25.15454",121.55588999999999,25.15454,台灣台北市士林區新園街75巷24號,台北市,士林區
Feature,1001333.0,新園橋頭,Point,"121.55154297625327, 25.150441123136975",121.55154297625329,25.150441123136968,台灣台北市士林區新園街7巷8號,台北市,士林區
Feature,876.0,新園橋頭,Point,"121.55132, 25.15024",121.55131999999999,25.15024,台灣台北市士林區新園街1-1號,台北市,士林區
Feature,1374.0,新壽公園,Point,"121.53022355704996, 25.063376369236",121.53022355704996,25.063376369236003,台灣台北市中山區新壽公園,台北市,中山區
Feature,16256.0,新壽公園,Point,"121.53038950429998, 25.063273376682034",121.53038950429999,25.063273376682034,台灣台北市中山區新壽公園,台北市,中山區
Feature,16258.0,新福里,Point,"121.53043612267999, 25.065020784014976",121.53043612268,25.06502078401498,台灣台北市中山區吉林路371號,台北市,中山區
Feature,1375.0,新福里,Point,"121.53029151652997, 25.06515113892102",121.53029151652996,25.065151138921017,台灣台北市中山區吉林路392號,台北市,中山區
Feature,1589.0,新聚里,Point,"121.56696, 25.04904",121.56696000000001,25.049039999999998,台灣台北市松山區新聚里,台北市,松山區
Feature,4003.0,新聚里,Point,"121.56665, 25.0492",121.56665,25.0492,台灣台北市松山區八德路四段305號,台北市,松山區
Feature,6662.0,新興國中,Point,"121.52799894489836, 25.061384440310103",121.52799894489836,25.061384440310107,台灣台北市中山區新生北路二段137巷5-1號,台北市,中山區
Feature,7609.0,新興國中,Point,"121.52571629695997, 25.061308931564966",121.52571629695996,25.06130893156497,台灣台北市中山區林森北路485號,台北市,中山區
Feature,1376.0,新興國中,Point,"121.52551055455996, 25.06108572577997",121.52551055455996,25.061085725779968,台灣台北市中山區林森北路472號 2號,台北市,中山區
Feature,6661.0,新興國中(新生),Point,"121.52743850918358, 25.06100514900681",121.52743850918358,25.06100514900681,台灣台北市中山區新生北路二段120號,台北市,中山區
Feature,878.0,新薈芳,Point,"121.5486913862948, 25.147561591731407",121.5486913862948,25.14756159173141,台灣台北市北投區紗帽路100號,台北市,北投區
Feature,1809.0,楊聖廟,Point,"121.49573, 25.02281",121.49573000000001,25.02281,台灣台北市萬華區東園街140巷191號,台北市,萬華區
Feature,9424.0,楓林橋,Point,"121.58294854232999, 25.119272856279956",121.58294854233,25.11927285627996,台灣台北市士林區至善路三段237號,台北市,士林區
Feature,9457.0,楓林橋,Point,"121.58389, 25.11686",121.58389,25.11686,台灣台北市士林區楓林橋,台北市,士林區
Feature,9458.0,楓林橋,Point,"121.58377778636996, 25.116994428062956",121.58377778636995,25.11699442806296,台灣台北市士林區楓林橋,台北市,士林區
Feature,879.0,楓林橋,Point,"121.58288, 25.11915",121.58288,25.11915,台灣台北市士林區楓林橋,台北市,士林區
Feature,461.0,源之鄉,Point,"121.50781, 25.14134",121.50781,25.14134,台灣台北市北投區源之鄉,台北市,北投區
Feature,20359.0,源之鄉,Point,"121.50773, 25.14152",121.50773000000001,25.14152,台灣台北市北投區源之鄉大廈,台北市,北投區
Feature,56101.0,溝子口,Point,"121.55184042668682, 24.987791512157372",121.55184042668682,24.987791512157372,台灣台北市文山區106縣道215號,台北市,文山區
Feature,1000757.0,溝子口,Point,"121.55248968663116, 24.988637207515858",121.55248968663116,24.988637207515854,台灣台北市文山區溝子口(幸福華興),台北市,文山區
Feature,2485.0,溝子口,Point,"121.55205588708306, 24.987628930259053",121.55205588708306,24.987628930259053,台灣台北市文山區木柵路一段164號,台北市,文山區
Feature,1000760.0,溝子口,Point,"121.55221606698096, 24.988414238170773",121.55221606698095,24.988414238170773,台灣台北市文山區辛亥路六段100號,台北市,文山區
Feature,57708.0,溪口國小,Point,"121.53885317790996, 24.994031551309007",121.53885317790994,24.994031551309014,台灣台北市文山區溪口國小,台北市,文山區
Feature,2487.0,溪口國小,Point,"121.53890617923997, 24.99383424256096",121.53890617923996,24.993834242560958,台灣台北市文山區溪口國小,台北市,文山區
Feature,880.0,溪山派出所,Point,"121.58473241963996, 25.119813999441007",121.58473241963995,25.119813999441014,台灣台北市士林區至善路三段267號,台北市,士林區
Feature,9423.0,溪山派出所,Point,"121.58447, 25.11958",121.58447,25.11958,台灣台北市士林區溪山派出所,台北市,士林區
Feature,1001326.0,溪山苗圃,Point,"121.577745, 25.117197",121.577745,25.117197,台灣台北市士林區至善路三段150巷43號,台北市,士林區
Feature,1001325.0,溪山苗圃,Point,"121.577745, 25.117090142292973",121.577745,25.117090142292966,台灣台北市士林區至善路三段150巷43號,台北市,士林區
Feature,882.0,溪山國小,Point,"121.58039, 25.11968",121.58039,25.11968,台灣台北市士林區溪山國小,台北市,士林區
Feature,9425.0,溪山國小,Point,"121.58039, 25.11982",121.58039,25.11982,台灣台北市士林區溪山國小,台北市,士林區
Feature,3914.0,溫州街口,Point,"121.53410506018089, 25.02600834397376",121.53410506018088,25.02600834397376,台灣台北市大安區和平東路一段276號,台北市,大安區
Feature,2336.0,溫州街口,Point,"121.53164, 25.02152",121.53164,25.021520000000002,台灣台北市大安區溫州街口,台北市,大安區
Feature,6024.0,溫州街口,Point,"121.53384043452999, 25.02626526642895",121.53384043452999,25.026265266428947,台灣台北市大安區和平東路一段189號,台北市,大安區
Feature,91.0,溫泉奇岩路口,Point,"121.50685, 25.135479919193898",121.50685,25.13547991919389,台灣台北市北投區溫泉奇岩路口,台北市,北投區
Feature,1001331.0,溫泉博物館,Point,"121.50709, 25.137064",121.50708999999999,25.137064000000002,台灣台北市北投區中山路2號,台北市,北投區
Feature,5050.0,溫歌華社區,Point,"121.59364325347788, 25.05838364273829",121.59364325347788,25.05838364273829,台灣台北市南港區溫哥華社區,台北市,南港區
Feature,5049.0,溫歌華社區,Point,"121.59364927104598, 25.05819293423536",121.59364927104599,25.058192934235358,台灣台北市南港區溫哥華社區,台北市,南港區
Feature,1001261.0,照明寺,Point,"121.51327506745996, 25.13156064578999",121.51327506745994,25.13156064578999,台灣台北市北投區崇仰七路45號,台北市,北投區
Feature,1001260.0,照明寺,Point,"121.51325360978997, 25.13155578919503",121.51325360978994,25.131555789195033,台灣台北市北投區崇仰七路45號,台北市,北投區
Feature,1000895.0,瑞光港墘路口,Point,"121.57310664036996, 25.077296836059965",121.57310664036994,25.077296836059965,台灣台北市內湖區瑞光港墘路口,台北市,內湖區
Feature,1013.0,瑞光港墘路口,Point,"121.57339233250997, 25.077015988671008",121.57339233250995,25.07701598867101,台灣台北市內湖區瑞光路405號瑞光港墘路口,台北市,內湖區
Feature,1132.0,瑞光路,Point,"121.57709288324412, 25.07491287511286",121.57709288324413,25.074912875112858,台灣台北市內湖區瑞光路196號,台北市,內湖區
Feature,1000897.0,瑞光路,Point,"121.57761446494996, 25.074769411497993",121.57761446494995,25.074769411498,台灣台北市內湖區瑞光路,台北市,內湖區
Feature,1001795.0,瑞光路393巷,Point,"121.57298, 25.07768",121.57298,25.077679999999997,台灣台北市內湖區瑞光路393巷,台北市,內湖區
Feature,1000367.0,瑞湖街口,Point,"121.576485, 25.067357789173",121.576485,25.067357789173002,台灣台北市內湖區瑞湖街口,台北市,內湖區
Feature,1011.0,瑞陽三號公園,Point,"121.58213988228997, 25.074844576546006",121.58213988228994,25.07484457654601,台灣台北市內湖區瑞陽三號公園,台北市,內湖區
Feature,8617.0,瑞陽三號公園,Point,"121.58209113624996, 25.074936894627033",121.58209113624996,25.074936894627037,台灣台北市內湖區瑞陽三號公園,台北市,內湖區
Feature,2165.0,瑞雲街口,Point,"121.57518, 25.01705",121.57518,25.01705,台灣台北市信義區祥雲街51號,台北市,信義區
Feature,465.0,當代藝術館,Point,"121.51892, 25.05036",121.51892,25.05036,台灣台北市大同區長安西路90號,台北市,大同區
Feature,50521.0,絹絲瀑布,Point,"121.56188109788572, 25.151065589830967",121.56188109788572,25.15106558983097,台灣台北市士林區絹絲瀑布,台北市,士林區
Feature,837.0,絹絲瀑布,Point,"121.56164060382237, 25.151157902010866",121.56164060382237,25.151157902010866,台灣台北市士林區絹絲瀑布,台北市,士林區
Feature,5067.0,義方國小,Point,"121.50977, 25.1419",121.50976999999999,25.1419,台灣台北市北投區珠海路201號,台北市,北投區
Feature,5068.0,義方國小,Point,"121.50979, 25.14181",121.50979,25.14181,台灣台北市北投區義方國小,台北市,北投區
Feature,4663.0,義理街口,Point,"121.51478635581996, 25.116067992916008",121.51478635581995,25.11606799291601,台灣台北市北投區義理街口,台北市,北投區
Feature,885.0,聖人橋,Point,"121.58778, 25.12488",121.58778000000001,25.124879999999997,台灣台北市士林區聖人橋,台北市,士林區
Feature,9459.0,聖人橋,Point,"121.58759, 25.125",121.58758999999999,25.125,台灣台北市士林區聖人橋,台北市,士林區
Feature,1001277.0,聖人瀑布,Point,"121.58758158398999, 25.125836309246",121.58758158399,25.125836309246,台灣台北市士林區至善路三段350號,台北市,士林區
Feature,468.0,聖人瀑布,Point,"121.587897, 25.12575",121.587897,25.12575,台灣台北市士林區至善路三段350號,台北市,士林區
Feature,1810.0,萬大國小,Point,"121.4995, 25.02322",121.4995,25.023220000000002,台灣台北市萬華區萬大國小,台北市,萬華區
Feature,4640.0,萬大國小,Point,"121.49976, 25.02308",121.49976000000001,25.02308,台灣台北市萬華區萬大路367號,台北市,萬華區
Feature,1811.0,萬大路,Point,"121.50044685151995, 25.030043159918",121.50044685151995,25.030043159917998,台灣台北市萬華區萬大路102號,台北市,萬華區
Feature,4638.0,萬大路,Point,"121.50063498412999, 25.030805497268993",121.50063498413,25.030805497268997,台灣台北市萬華區萬大路,台北市,萬華區
Feature,1000041.0,萬利街口,Point,"121.56624151029452, 24.998668863490522",121.56624151029452,24.99866886349052,台灣台北市文山區萬利街口,台北市,文山區
Feature,2489.0,萬利街口,Point,"121.5672618564732, 24.99916757583857",121.5672618564732,24.99916757583857,台灣台北市文山區萬利街口,台北市,文山區
Feature,1001481.0,萬和公園,Point,"121.53670632527312, 25.0020181478703",121.53670632527313,25.002018147870302,台灣台北市文山區萬和公園,台北市,文山區
Feature,1001487.0,萬和公園,Point,"121.53665897656418, 25.002189930896648",121.53665897656418,25.002189930896648,台灣台北市文山區萬和公園,台北市,文山區
Feature,2490.0,萬芳社區,Point,"121.56995775462998, 25.00223193586195",121.56995775463,25.00223193586195,台灣台北市文山區萬芳社區,台北市,文山區
Feature,1000680.0,萬芳社區,Point,"121.57198191111891, 25.002661185261978",121.57198191111893,25.002661185261974,台灣台北市文山區萬芳社區,台北市,文山區
Feature,2491.0,萬芳社區,Point,"121.56986247485997, 25.002474234357006",121.56986247485996,25.002474234357013,台灣台北市文山區萬芳社區,台北市,文山區
Feature,1000684.0,萬芳社區,Point,"121.57185382632316, 25.002456446551346",121.57185382632315,25.002456446551342,台灣台北市文山區萬芳社區,台北市,文山區
Feature,1000032.0,萬芳活動中心,Point,"121.56820464417997, 25.002532128058",121.56820464417996,25.002532128058,台灣台北市文山區萬美街一段36號,台北市,文山區
Feature,2493.0,萬芳活動中心,Point,"121.56802449073999, 25.002391659383",121.56802449074,25.002391659383,台灣台北市文山區萬美街一段55號,台北市,文山區
Feature,50052.0,萬芳派出所,Point,"121.56615, 25.0018",121.56615,25.0018,台灣台北市文山區萬芳派出所,台北市,文山區
Feature,2492.0,萬芳派出所,Point,"121.56627, 25.00176",121.56626999999999,25.00176,台灣台北市文山區萬芳派出所,台北市,文山區
Feature,2494.0,萬芳國小,Point,"121.56805440012997, 25.001037360536028",121.56805440012995,25.00103736053603,台灣台北市文山區萬芳國小,台北市,文山區
Feature,50053.0,萬芳國小,Point,"121.56792308846997, 25.001269233471994",121.56792308846994,25.001269233471994,台灣台北市文山區萬芳國小,台北市,文山區
Feature,50048.0,萬芳國宅,Point,"121.56534078768998, 25.00349723354803",121.56534078768999,25.003497233548032,台灣台北市文山區萬芳國宅,台北市,文山區
Feature,2495.0,萬芳國宅,Point,"121.56544842459998, 25.003385691602954",121.56544842459999,25.003385691602954,台灣台北市文山區萬芳國宅,台北市,文山區
Feature,2499.0,萬芳路口,Point,"121.57152386918935, 24.993271750951493",121.57152386918936,24.99327175095149,台灣台北市文山區萬芳路口,台北市,文山區
Feature,2497.0,萬芳路口,Point,"121.57125681659319, 24.99313129957798",121.5712568165932,24.99313129957798,台灣台北市文山區木柵路四段21巷10號,台北市,文山區
Feature,1000913.0,萬金路口,Point,"121.48649947745997, 25.109301397949004",121.48649947745994,25.109301397949004,台灣台北市士林區延平北路八段2巷150號,台北市,士林區
Feature,1000093.0,萬美社區,Point,"121.56254790541999, 25.00361628563796",121.56254790542,25.00361628563796,台灣台北市文山區萬美社區,台北市,文山區
Feature,2501.0,萬美社區,Point,"121.56263457902998, 25.00347535600596",121.56263457902998,25.00347535600596,台灣台北市文山區萬美社區,台北市,文山區
Feature,4614.0,萬華分局,Point,"121.49806425529997, 25.038610220420974",121.49806425529995,25.03861022042097,台灣台北市萬華區桂林路147號,台北市,萬華區
Feature,1812.0,萬華分局,Point,"121.49791005885999, 25.03842128703298",121.49791005886,25.038421287032982,台灣台北市萬華區桂林路156號,台北市,萬華區
Feature,1814.0,萬華車站,Point,"121.50114708465998, 25.03440390743003",121.50114708465998,25.03440390743003,台灣台北市萬華區康定路277號,台北市,萬華區
Feature,4619.0,萬華車站,Point,"121.50105854232997, 25.034863628795996",121.50105854232996,25.034863628796,台灣台北市萬華區康定路350號,台北市,萬華區
Feature,4635.0,萬華國中,Point,"121.49907, 25.02952",121.49906999999999,25.02952,台灣台北市萬華區萬華國中,台北市,萬華區
Feature,1815.0,萬華國中,Point,"121.49914, 25.02935",121.49914,25.02935,台灣台北市萬華區萬華國中,台北市,萬華區
Feature,1816.0,萬華運動中心,Point,"121.50705, 25.04701",121.50705,25.04701,台灣台北市萬華區西寧南路8號,台北市,萬華區
Feature,1817.0,萬華醫院,Point,"121.50982, 25.02391",121.50981999999999,25.02391,台灣台北市萬華區中華路二段606巷6號,台北市,萬華區
Feature,2503.0,萬隆,Point,"121.5397914170811, 24.999327947432437",121.53979141708109,24.99932794743244,台灣台北市文山區台9線46號,台北市,文山區
Feature,1000234.0,萬隆,Point,"121.5401875791211, 24.99937057249223",121.5401875791211,24.999370572492232,台灣台北市文山區YouBike1.0_Roosevelt & Jinglong Intersection,台北市,文山區
Feature,1001488.0,萬隆社區,Point,"121.53715536440998, 25.000032927208977",121.53715536440998,25.000032927208977,台灣台北市文山區萬隆街97號,台北市,文山區
Feature,1001483.0,萬隆社區,Point,"121.53703734721996, 24.99994513818402",121.53703734721995,24.999945138184017,台灣台北市文山區萬隆街95號,台北市,文山區
Feature,1000521.0,萬壽橋頭(木柵),Point,"121.57087274643047, 24.99113463205516",121.5708727464305,24.991134632055157,台灣台北市文山區木柵路三段295號,台北市,文山區
Feature,1000541.0,萬壽橋頭(木柵),Point,"121.57114289277905, 24.991326746662182",121.57114289277905,24.991326746662182,台灣台北市文山區萬壽橋頭(木柵),台北市,文山區
Feature,2510.0,萬壽橋頭(秀明),Point,"121.57423436567689, 24.99163481185998",121.57423436567689,24.99163481185998,台灣台北市文山區秀明路二段12號,台北市,文山區
Feature,50671.0,萬壽橋頭(秀明),Point,"121.5746513575653, 24.99188245241203",121.57465135756529,24.99188245241203,台灣台北市文山區萬壽橋頭(秀明),台北市,文山區
Feature,2512.0,萬壽橋頭(新光),Point,"121.57363228941328, 24.993504227514148",121.57363228941328,24.993504227514148,台灣台北市文山區萬壽橋頭(新光),台北市,文山區
Feature,50669.0,萬壽橋頭(新光),Point,"121.57384986963278, 24.992837676399283",121.57384986963278,24.992837676399283,台灣台北市文山區萬壽橋頭(新光),台北市,文山區
Feature,50047.0,萬寧山莊,Point,"121.57055713798478, 25.004243707313478",121.57055713798478,25.00424370731348,台灣台北市文山區萬寧山莊,台北市,文山區
Feature,2514.0,萬寧山莊,Point,"121.57026393433003, 25.004172978802007",121.57026393433004,25.004172978802014,台灣台北市文山區萬寧街163號,台北市,文山區
Feature,1000089.0,萬寧街,Point,"121.57044534721997, 25.00332505251498",121.57044534721994,25.00332505251498,台灣台北市文山區萬寧街139號,台北市,文山區
Feature,2515.0,萬寧街,Point,"121.57055317790996, 25.00311790454304",121.57055317790994,25.00311790454304,台灣台北市文山區萬寧街,台北市,文山區
Feature,1001484.0,萬福國小,Point,"121.53598306660822, 25.004656231406685",121.53598306660822,25.004656231406685,台灣台北市文山區羅斯福路五段170巷47號,台北市,文山區
Feature,1001479.0,萬福國小,Point,"121.5360881997829, 25.004873485939235",121.53608819978291,25.004873485939235,台灣台北市文山區萬福國小,台北市,文山區
Feature,2518.0,萬福橋,Point,"121.5846247561856, 25.00297131921083",121.58462475618559,25.00297131921083,台灣台北市文山區萬福橋,台北市,文山區
Feature,56112.0,萬福橋,Point,"121.58512766736409, 25.00323754058996",121.58512766736408,25.00323754058996,台灣台北市文山區萬福橋,台北市,文山區
Feature,2519.0,萬興國小,Point,"121.57673172023998, 24.989661227499077",121.57673172023998,24.98966122749908,台灣台北市文山區萬興國小,台北市,文山區
Feature,2520.0,萬興圖書館,Point,"121.5769908816501, 24.988986561037237",121.57699088165009,24.98898656103724,台灣台北市文山區萬興圖書館,台北市,文山區
Feature,57701.0,萬興圖書館,Point,"121.57672691422447, 24.989591464133163",121.5767269142245,24.989591464133163,台灣台北市文山區萬興國小,台北市,文山區
Feature,50640.0,葫東重慶路口,Point,"121.51194015300221, 25.08449380087403",121.5119401530022,25.084493800874032,台灣台北市士林區葫東重慶路口,台北市,士林區
Feature,887.0,葫東重慶路口,Point,"121.51147881186067, 25.084314864249656",121.5114788118607,25.08431486424966,台灣台北市士林區葫東重慶路口,台北市,士林區
Feature,5988.0,葫蘆寺,Point,"121.50964580125998, 25.086022146011974",121.50964580125998,25.086022146011967,台灣台北市士林區延平北路五段308號,台北市,士林區
Feature,888.0,葫蘆寺,Point,"121.50942740607996, 25.085620373042982",121.50942740607996,25.085620373042985,台灣台北市士林區延平北路五段283-2號,台北市,士林區
Feature,4034.0,葫蘆國小,Point,"121.50817, 25.08367",121.50816999999999,25.08367,台灣台北市士林區葫蘆國小,台北市,士林區
Feature,5989.0,葫蘆堵市場,Point,"121.51023944543999, 25.08292299515495",121.51023944544,25.08292299515495,台灣台北市士林區延平北路五段174號,台北市,士林區
Feature,890.0,葫蘆堵市場,Point,"121.51002760978996, 25.08307587301101",121.51002760978994,25.083075873011012,台灣台北市士林區延平北路五段179號,台北市,士林區
Feature,1711.0,誠正國中,Point,"121.61586587575403, 25.051803690453944",121.61586587575405,25.051803690453944,台灣台北市南港區研究院路一段112號,台北市,南港區
Feature,50020.0,誠正國中,Point,"121.61603141641, 25.051546011471878",121.61603141641001,25.051546011471878,台灣台北市南港區研究院路一段117號,台北市,南港區
Feature,1377.0,農安街,Point,"121.52865953372998, 25.064936340339006",121.52865953372999,25.064936340339013,台灣台北市中山區農安街83號,台北市,中山區
Feature,1378.0,農安街吉林路口,Point,"121.53062072883998, 25.064788770117023",121.53062072883999,25.064788770117026,台灣台北市中山區農安街吉林路口,台北市,中山區
Feature,16260.0,農安街吉林路口,Point,"121.53062122452997, 25.064878947650964",121.53062122452995,25.064878947650968,台灣台北市中山區農安街137號,台北市,中山區
Feature,1000328.0,農訓協會,Point,"121.53187, 25.12262",121.53187,25.12262,台灣台北市士林區中山北路七段123號,台北市,士林區
Feature,1133.0,達人女中(臺灣戲曲學院),Point,"121.5868, 25.08114",121.5868,25.081139999999998,台灣台北市內湖區達人女中(台灣戲曲學院),台北市,內湖區
Feature,8633.0,達人女中(臺灣戲曲學院),Point,"121.58689753431948, 25.08127736146827",121.58689753431948,25.081277361468267,台灣台北市內湖區達人女中(台灣戲曲學院),台北市,內湖區
Feature,1001323.0,靶場,Point,"121.53641, 25.17807",121.53641,25.17807,台灣台北市北投區竹子湖路63-1號,台北市,北投區
Feature,4875.0,嘉禾社區,Point,"121.52425, 25.01812",121.52425,25.01812,台灣台北市中正區嘉禾社區,台北市,中正區
Feature,1134.0,團管區,Point,"121.60206376189997, 25.07374915335396",121.60206376189994,25.073749153353962,台灣台北市內湖區團管區,台北市,內湖區
Feature,50503.0,團管區,Point,"121.60221635581998, 25.073931815620966",121.60221635581999,25.07393181562097,台灣台北市內湖區團管區,台北市,內湖區
Feature,4842.0,夢幻湖,Point,"121.56002, 25.17127",121.56002,25.17127,台灣台北市北投區夢幻湖,台北市,北投區
Feature,4843.0,夢幻湖停車場,Point,"121.56243425529996, 25.169108698490003",121.56243425529995,25.169108698490003,台灣台北市北投區夢幻湖停車場,台北市,北投區
Feature,7002.0,實踐國中,Point,"121.55439569179099, 24.98463454883153",121.554395691791,24.98463454883153,台灣台北市文山區實踐國中,台北市,文山區
Feature,2522.0,實踐國中,Point,"121.5542069538806, 24.984374462128756",121.5542069538806,24.984374462128763,台灣台北市文山區實踐國中,台北市,文山區
Feature,3958.0,實踐街口,Point,"121.50772828336927, 25.114107342101864",121.50772828336927,25.114107342101864,台灣台北市北投區實踐街口,台北市,北投區
Feature,480.0,實踐街口,Point,"121.50639423272614, 25.114741128471938",121.50639423272614,25.114741128471934,台灣台北市北投區實踐街口,台北市,北投區
Feature,1000399.0,寧波重慶路口,Point,"121.51556584787997, 25.02907366383603",121.51556584787994,25.02907366383603,台灣台北市中正區重慶南路三段11號,台北市,中正區
Feature,2009.0,寧波重慶路口,Point,"121.51539172023998, 25.02888681130401",121.51539172023999,25.028886811304012,台灣台北市中正區重慶南路三段24號,台北市,中正區
Feature,1590.0,榮民服務處,Point,"121.55803997039267, 25.048656663758813",121.55803997039268,25.048656663758806,台灣台北市松山區光復北路3號,台北市,松山區
Feature,482.0,榮光新村(榮總東院),Point,"121.52268135778259, 25.12063243264122",121.52268135778259,25.12063243264122,台灣台北市北投區石牌路二段201-48號,台北市,北投區
Feature,14629.0,榮光新村(榮總東院),Point,"121.52285980634613, 25.120514346425427",121.52285980634613,25.120514346425427,台灣台北市北投區石牌路二段201-24號,台北市,北投區
Feature,1000773.0,榮星花園,Point,"121.537061, 25.062753",121.53706100000001,25.062753,台灣台北市中山區建國高架道路,台北市,中山區
Feature,1000766.0,榮星花園,Point,"121.53675, 25.06276",121.53675,25.06276,台灣台北市中山區建國北路三段2號,台北市,中山區
Feature,20265.0,榮星花園(民權),Point,"121.540513, 25.062568",121.54051299999999,25.062568,台灣台北市中山區榮星花園(民權),台北市,中山區
Feature,1000146.0,榮德里,Point,"121.49318, 25.018612",121.49318000000001,25.018612,台灣台北市萬華區環河南路三段287號,台北市,萬華區
Feature,483.0,榮總,Point,"121.51968525314976, 25.118566825762752",121.51968525314976,25.11856682576275,台灣台北市北投區榮總,台北市,北投區
Feature,14624.0,榮總,Point,"121.51804292632542, 25.118494171192403",121.51804292632542,25.118494171192406,台灣台北市北投區榮總,台北市,北投區
Feature,55004.0,榮總一,Point,"121.52054681009294, 25.118876951019626",121.52054681009294,25.118876951019626,台灣台北市北投區榮總一,台北市,北投區
Feature,1000392.0,榮總一,Point,"121.52169567857997, 25.119072072474022",121.52169567857996,25.119072072474022,台灣台北市北投區石牌路二段282號,台北市,北投區
Feature,485.0,榮總一,Point,"121.52158645767997, 25.119244718420035",121.52158645767996,25.119244718420035,台灣台北市北投區石牌路二段202號,台北市,北投區
Feature,4982.0,榮總站(大都會),Point,"121.51738109999997, 25.1187611",121.51738109999997,25.1187611,台灣台北市北投區保一總隊,台北市,北投區
Feature,2523.0,滬江中學,Point,"121.53977, 24.99098",121.53976999999999,24.99098,台灣台北市文山區羅斯福路六段294-1號,台北市,文山區
Feature,1000547.0,滬江中學,Point,"121.53997, 24.99088",121.53997,24.990879999999997,台灣台北市文山區滬江中學,台北市,文山區
Feature,486.0,漢口中華路口,Point,"121.50827066668995, 25.045282499350968",121.50827066668995,25.045282499350968,台灣台北市萬華區漢口街二段20巷4號,台北市,萬華區
Feature,1821.0,漢口街,Point,"121.51250484661996, 25.045145718631954",121.51250484661995,25.045145718631954,台灣台北市中正區漢口街一段68號,台北市,中正區
Feature,4616.0,漢口街,Point,"121.50453, 25.04626",121.50453,25.04626,台灣台北市萬華區漢口街二段101號,台北市,萬華區
Feature,487.0,漾館時尚旅館,Point,"121.50471, 25.13505",121.50471,25.13505,台灣台北市北投區溫泉路66號,台北市,北投區
Feature,1135.0,碧山岩,Point,"121.59049620982996, 25.08564574527698",121.59049620982996,25.08564574527698,台灣台北市內湖區碧山岩,台北市,內湖區
Feature,8542.0,碧山岩,Point,"121.59071297420999, 25.085687898683002",121.59071297420999,25.085687898683,台灣台北市內湖區碧山岩,台北市,內湖區
Feature,50451.0,碧山路口,Point,"121.59155431530999, 25.086195305186962",121.59155431531,25.086195305186962,台灣台北市內湖區碧山路口,台北市,內湖區
Feature,490.0,碧山路口,Point,"121.59161370783995, 25.086155022753978",121.59161370783994,25.086155022753978,台灣台北市內湖區碧山路口,台北市,內湖區
Feature,491.0,碧山巖,Point,"121.58787, 25.09841",121.58787,25.09841,台灣台北市內湖區碧山巖(白石湖吊橋),台北市,內湖區
Feature,1136.0,碧湖山莊,Point,"121.58458, 25.08439",121.58458,25.08439,台灣台北市內湖區內湖路二段179巷232號,台北市,內湖區
Feature,8543.0,碧湖山莊,Point,"121.58425, 25.08454",121.58425,25.08454,台灣台北市內湖區碧湖山莊,台北市,內湖區
Feature,1137.0,碧湖國小,Point,"121.59248236194998, 25.083800495628967",121.59248236194998,25.083800495628967,台灣台北市內湖區內湖路二段377號,台北市,內湖區
Feature,1001288.0,碧湖國小,Point,"121.59274239880997, 25.083908589610964",121.59274239880995,25.083908589610964,台灣台北市內湖區內湖路二段464號,台北市,內湖區
Feature,9428.0,碧溪橋,Point,"121.57382, 25.11624",121.57382,25.116239999999998,台灣台北市士林區碧溪橋,台北市,士林區
Feature,901.0,碧溪橋,Point,"121.57392, 25.11616",121.57392,25.11616,台灣台北市士林區碧溪橋,台北市,士林區
Feature,488.0,福山抽水站,Point,"121.61725689872374, 25.04642939299763",121.61725689872374,25.046429392997627,台灣台北市南港區福山抽水站,台北市,南港區
Feature,50096.0,福山抽水站,Point,"121.61728937451863, 25.046651088399756",121.61728937451865,25.046651088399763,台灣台北市南港區福山抽水站,台北市,南港區
Feature,893.0,福安里,Point,"121.49561, 25.09612",121.49561000000001,25.096120000000003,台灣台北市士林區福安里,台北市,士林區
Feature,5980.0,福安里,Point,"121.49544, 25.09636",121.49543999999999,25.09636,台灣台北市士林區福安里,台北市,士林區
Feature,492.0,福安宮,Point,"121.50461880489998, 25.130648566325956",121.50461880489998,25.13064856632596,台灣台北市北投區福安宮,台北市,北投區
Feature,16210.0,福安宮,Point,"121.496, 25.10061",121.49600000000001,25.10061,台灣台北市士林區延平北路七段106巷166號,台北市,士林區
Feature,7244.0,福安宮,Point,"121.50468, 25.13111",121.50468000000001,25.13111,台灣台北市北投區福安宮,台北市,北投區
Feature,894.0,福安消防隊,Point,"121.49461, 25.09707",121.49461000000001,25.097070000000002,台灣台北市士林區福安消防隊,台北市,士林區
