鄉鎮市區,土地移轉總坪數,都市土地使用分區,總樓層數,主要用途,主要建材,建物移轉總坪數,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,每坪單價,車位類別,車位移轉總坪數,土地,建物,車位,轉移樓層,建物類型,Area,EightCount,ParkCount,FuneralCount,GasCount,CrimeCount,PoliceCount,busCount,subwayCount,govCount,clinicCount,hospitalCount,pharmacyCount,fireareaCount,firewayCount,土地面積,總人口數,男性人數,女性人數,人口密度,每戶人數,每戶成年人數,所得收入總計,可支配所得,消費支出,儲蓄,所得總額
內湖區,2.8011501050431287,商,13,住家用,鋼筋混凝土造,33.12980124236754,2,2,1,有,無,730459.4767400001,坡道平面,0.0,1,1,1,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,3.0824751155928163,商,13,住家用,鋼筋混凝土造,30.93970116023879,2,2,1,有,無,807378.4821200001,0,0.0,1,1,0,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.2899250858721905,商,13,住家用,鋼筋混凝土造,22.829675856112843,1,1,1,有,無,893573.5202100001,0,0.0,1,1,0,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.2899250858721905,商,13,住家用,鋼筋混凝土造,22.829675856112843,1,1,1,有,無,858532.1992100001,0,0.0,1,1,0,5,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.489575093359066,商,13,住家用,鋼筋混凝土造,25.07725094039691,2,2,1,有,無,877289.2233000001,0,0.0,1,1,0,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.489575093359066,商,13,住家用,鋼筋混凝土造,25.080275940510344,2,2,1,有,無,817375.17596,0,0.0,1,1,0,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,3.4212751282978173,商,13,住家用,鋼筋混凝土造,39.34617647548161,2,2,1,有,無,736538.8153550001,坡道平面,0.0,1,1,1,3,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.574275096535316,商,13,住家用,鋼筋混凝土造,30.85802615717598,1,1,1,有,無,761553.69045,坡道平面,0.0,1,1,1,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,9.722350364588138,住,14,住商用,鋼筋混凝土造,81.0216030383101,4,2,3,有,無,477325.60193500004,坡道平面,14.232625533723455,1,1,2,14,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.40520027769501,住,14,住商用,鋼筋混凝土造,55.95342709825351,4,2,2,有,無,466006.594095,坡道機械,4.065600152460005,1,1,1,8,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.384025276900948,住,14,住商用,鋼筋混凝土造,51.887826945793506,4,2,2,有,無,462152.04878500005,0,0.0,1,1,0,6,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.269075272590323,住,14,住商用,鋼筋混凝土造,54.407652040286955,4,2,2,有,無,482697.50256000005,坡道機械,4.065600152460005,1,1,1,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.763900253646259,住,14,住商用,鋼筋混凝土造,50.93495191006069,3,2,2,有,無,489404.94032500003,坡道機械,4.041400151552505,1,1,1,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.19950026998126,住,14,住商用,鋼筋混凝土造,53.89037702088914,3,2,2,有,無,476439.65155500005,坡道機械,4.041400151552505,1,1,1,12,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.565525283707198,住,14,住商用,鋼筋混凝土造,56.419277115722885,4,2,2,有,無,475008.24665000004,坡道機械,4.041400151552505,1,1,1,12,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.429400278602509,住,14,住商用,鋼筋混凝土造,55.99880209995508,4,2,2,有,無,467305.7676,坡道機械,4.041400151552505,1,1,1,10,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,7.86500029493751,住,14,住商用,鋼筋混凝土造,57.89547717108039,4,2,2,有,無,470717.33772,坡道機械,4.041400151552505,1,1,1,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,8.161450306054386,住,14,住商用,鋼筋混凝土造,59.93432724753727,4,2,2,有,無,466965.27174500003,坡道機械,4.041400151552505,1,1,1,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.940300110261254,商,13,住家用,鋼筋混凝土造,29.49980110624254,2,2,1,有,無,898310.710115,0,0.0,1,1,0,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.6015000975562534,商,13,住家用,鋼筋混凝土造,26.087600978285035,2,2,1,有,無,896978.4787600001,0,0.0,1,1,0,3,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,3.167175118769067,商,13,住家用,鋼筋混凝土造,36.974576386546616,2,2,1,有,無,721034.6837050001,坡道平面,0.0,1,1,1,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,2.574275096535316,商,13,住家用,鋼筋混凝土造,30.85802615717598,1,1,1,有,無,698684.27132,坡道平面,0.0,1,1,1,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.246625234248445,其他,29,住家用,鋼造,93.55417850828168,0,0,0,無,無,879556.99181,坡道平面,17.7204506645169,1,1,2,6,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.246625234248445,其他,29,住家用,鋼造,93.55417850828168,0,0,0,無,無,890105.751745,坡道平面,17.7204506645169,1,1,2,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.086300228236259,其他,29,住家用,鋼造,84.14945315560449,0,0,0,無,無,899596.6604800001,坡道平面,8.86022533225845,1,1,1,8,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,939983.435825,坡道平面,17.7204506645169,1,1,2,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,950545.4189,坡道平面,17.7204506645169,1,1,2,10,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,1040056.159345,坡道平面,17.7204506645169,1,1,2,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,1050089.21682,坡道平面,17.7204506645169,1,1,2,12,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,1060122.2742950001,坡道平面,17.7204506645169,1,1,2,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,1070023.1003700001,坡道平面,17.7204506645169,1,1,2,14,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,999937.152585,坡道平面,17.7204506645169,1,1,2,15,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.346450237991884,其他,29,住家用,鋼造,102.17542883157857,0,0,0,無,無,1023219.7963400001,坡道平面,26.58067599677535,1,1,3,16,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,1037904.09331,坡道平面,17.7204506645169,1,1,2,17,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,1022955.33354,坡道平面,17.7204506645169,1,1,2,18,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.835225218820945,其他,29,住家用,鋼造,81.03975303899072,0,0,0,無,無,902611.5364000001,坡道平面,8.86022533225845,1,1,1,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.098400228690008,其他,29,住家用,鋼造,91.67867843795044,0,0,0,無,無,819110.713085,坡道平面,17.7204506645169,1,1,2,5,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.1226002295975075,其他,29,住家用,鋼造,84.69395317602324,0,0,0,無,無,877576.8265950001,坡道平面,8.86022533225845,1,1,1,6,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.246625234248445,其他,29,住家用,鋼造,93.55417850828168,0,0,0,無,無,927950.378425,坡道平面,17.7204506645169,1,1,2,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.210325232887196,其他,29,住家用,鋼造,93.00967848786294,0,0,0,無,無,875024.7605750001,坡道平面,17.7204506645169,1,1,2,8,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,898132.1977250001,坡道平面,17.7204506645169,1,1,2,10,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,943153.6836400001,坡道平面,17.7204506645169,1,1,2,12,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,997953.681585,坡道平面,17.7204506645169,1,1,2,16,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,1039755.3329100001,坡道平面,17.7204506645169,1,1,2,20,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1119937.148085,坡道平面,17.7204506645169,1,1,2,22,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1072925.5796,坡道平面,17.7204506645169,1,1,2,23,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1099940.45462,坡道平面,17.7204506645169,1,1,2,24,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.158900230958758,其他,29,住家用,鋼造,92.44400346665013,0,0,0,無,無,1102998.305745,坡道平面,17.7204506645169,1,1,2,26,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.110500229143758,其他,29,住家用,鋼造,84.60622817273355,0,0,0,無,無,895097.4870950001,坡道平面,8.86022533225845,1,1,1,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.234525233794696,其他,29,住家用,鋼造,93.466453504992,0,0,0,無,無,968631.3686350001,坡道平面,17.7204506645169,1,1,2,14,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.31520349932013,0,0,0,無,無,1042928.8865100001,坡道平面,17.7204506645169,1,1,2,20,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1053061.117535,坡道平面,17.7204506645169,1,1,2,21,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1109477.6443450002,坡道平面,17.7204506645169,1,1,2,22,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1072925.5796,坡道平面,17.7204506645169,1,1,2,23,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.222425233340946,其他,29,住家用,鋼造,93.2335284962573,0,0,0,無,無,1099940.45462,坡道平面,17.7204506645169,1,1,2,24,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.146800230505009,其他,29,住家用,鋼造,92.208053457802,0,0,0,無,無,1093067.7276050001,坡道平面,17.7204506645169,1,1,2,25,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.158900230958758,其他,29,住家用,鋼造,92.44400346665013,0,0,0,無,無,1122938.800865,坡道平面,17.7204506645169,1,1,2,26,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.385775239466571,其他,29,住家用,鋼造,109.84985411936952,0,0,0,無,無,1118009.87543,坡道平面,35.4409013290338,1,1,4,27,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,6.1347002300512585,其他,29,住家用,鋼造,92.12940345485262,0,0,0,無,無,1129566.8997900002,坡道平面,17.7204506645169,1,1,2,28,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.24847804681791,0,0,0,無,無,838056.1669200001,坡道平面,17.7204506645169,1,1,2,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.21822804568355,0,0,0,無,無,868062.7773650001,坡道平面,17.7204506645169,1,1,2,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,888006.57827,坡道平面,17.7204506645169,1,1,2,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.3451752004440705,其他,29,住家用,鋼造,82.10757807903417,0,0,0,無,無,877970.21501,坡道平面,17.7204506645169,1,1,2,8,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,939398.31188,坡道平面,17.7204506645169,1,1,2,10,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,964776.823325,坡道平面,17.7204506645169,1,1,2,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.29447771104292,0,0,0,無,無,937980.1301150001,坡道平面,8.86022533225845,1,1,1,12,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.29447771104292,0,0,0,無,無,947910.7082550001,坡道平面,8.86022533225845,1,1,1,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.29447771104292,0,0,0,無,無,957999.964075,坡道平面,8.86022533225845,1,1,1,14,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.257450197154382,其他,29,住家用,鋼造,81.04277803910418,0,0,0,無,無,999963.5988650001,坡道平面,17.7204506645169,1,1,2,15,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.257450197154382,其他,29,住家用,鋼造,81.04277803910418,0,0,0,無,無,1010700.788545,坡道平面,17.7204506645169,1,1,2,16,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.257450197154382,其他,29,住家用,鋼造,81.04277803910418,0,0,0,無,無,1020178.4741400001,坡道平面,17.7204506645169,1,1,2,17,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.133425192503444,其他,29,住家用,鋼造,72.18255270684573,0,0,0,無,無,1019071.036165,坡道平面,8.86022533225845,1,1,1,18,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.257450197154382,其他,29,住家用,鋼造,81.04277803910418,0,0,0,無,無,1032968.5563050001,坡道平面,17.7204506645169,1,1,2,19,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.133425192503444,其他,29,住家用,鋼造,72.18255270684573,0,0,0,無,無,1057920.621485,坡道平面,8.86022533225845,1,1,1,20,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.133425192503444,其他,29,住家用,鋼造,72.1160027043501,0,0,0,無,無,1068046.2409400002,坡道平面,8.86022533225845,1,1,1,21,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.133425192503444,其他,29,住家用,鋼造,72.1160027043501,0,0,0,無,無,1073104.09199,坡道平面,8.86022533225845,1,1,1,23,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.257450197154382,其他,29,住家用,鋼造,81.06697804001168,0,0,0,無,無,1103137.1487150001,坡道平面,17.7204506645169,1,1,2,26,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.21822804568355,0,0,0,無,無,848062.778115,坡道平面,17.7204506645169,1,1,2,6,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.3580027134251,0,0,0,無,無,921292.527435,坡道平面,8.86022533225845,1,1,1,7,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.3580027134251,0,0,0,無,無,899560.296845,坡道平面,8.86022533225845,1,1,1,5,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.2211501957931326,其他,29,住家用,鋼造,73.24735274677572,0,0,0,無,無,900799.9662200001,坡道平面,8.86022533225845,1,1,1,8,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,929781.783315,坡道平面,17.7204506645169,1,1,2,9,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.24847804681791,0,0,0,無,無,828138.81192,坡道平面,17.7204506645169,1,1,2,4,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.145525192957195,其他,29,住家用,鋼造,72.29447771104292,0,0,0,無,無,911180.13112,坡道平面,8.86022533225845,1,1,1,10,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,949960.294955,坡道平面,17.7204506645169,1,1,2,13,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
內湖區,5.27257519772157,其他,29,住家用,鋼造,81.15470304330135,0,0,0,無,無,937980.1301150001,坡道平面,17.7204506645169,1,1,2,11,住宅大樓,內湖區,1,5,0,16,361,10,303,7,28,255,3,64,49,10,31.5787,282965,134826,148139,8961,3.27,2.82,1719507,1371682,1206333,165349,1850136
