type,properties.bsm_bussto,properties.bsm_chines,geometry.type,geometry.coordinates,經度,緯度
Feature,302.0,致遠新村,Point,"121.49095498562407, 25.1429318603785",121.49095498562407, 25.1429318603785
Feature,7242.0,致遠新村,Point,"121.49073, 25.14304",121.49073, 25.14304
Feature,1000965.0,軍人公墓,Point,"121.61219443949997, 25.03329549783999",121.61219443949997, 25.03329549783999
Feature,2427.0,軍功新村,Point,"121.57372, 24.99966",121.57372, 24.99966
Feature,36113.0,軍功新村,Point,"121.57377728835996, 24.99983187819397",121.57377728835996, 24.99983187819397
Feature,10411.0,迪化街,Point,"121.51095128339998, 25.057056152271006",121.51095128339998, 25.057056152271006
Feature,1451.0,迪化街,Point,"121.51133632638995, 25.056953651561013",121.51133632638995, 25.056953651561013
Feature,4801.0,迪化街口,Point,"121.51062, 25.05389",121.51062, 25.05389
Feature,7257.0,重陽橋,Point,"121.50829971031997, 25.08669226597698",121.50829971031997, 25.08669226597698
Feature,773.0,重陽橋,Point,"121.50841625529804, 25.086211652867448",121.50841625529804, 25.086211652867448
Feature,1001002.0,重慶南路一段,Point,"121.51327510884028, 25.042005830002726",121.51327510884028, 25.042005830002726
Feature,1962.0,重慶南路一段,Point,"121.51312492756998, 25.045605050165957",121.51312492756998, 25.045605050165957
Feature,1963.0,重慶南路一段,Point,"121.51316489814998, 25.044691925261034",121.51316489814998, 25.044691925261034
Feature,5017.0,風尾,Point,"121.52882052512997, 25.154589660265952",121.52882052512997, 25.154589660265952
Feature,5016.0,風尾,Point,"121.52890510184997, 25.15445173179696",121.52890510184997, 25.15445173179696
Feature,4733.0,風格街,Point,"121.62543, 25.01654",121.62543, 25.01654
Feature,4719.0,風格街,Point,"121.62536, 25.01673",121.62536, 25.01673
Feature,309.0,風動石,Point,"121.57978880919534, 25.001217565389677",121.57978880919534, 25.001217565389677
Feature,2429.0,風動石,Point,"121.57951377014648, 25.001349670164927",121.57951377014648, 25.001349670164927
Feature,20424.0,風櫃口,Point,"121.53731409390998, 25.176082207039958",121.53731409390998, 25.176082207039958
Feature,9456.0,風櫃嘴,Point,"121.59331633861997, 25.128",121.59331633861997, 25.128
Feature,774.0,風櫃嘴,Point,"121.59360601719997, 25.127992286526005",121.59360601719997, 25.127992286526005
Feature,1000803.0,飛航服務總台,Point,"121.55148646893998, 25.072105693035994",121.55148646893998, 25.072105693035994
Feature,1000814.0,飛航服務總台,Point,"121.55217931432998, 25.072504380986018",121.55217931432998, 25.072504380986018
Feature,1689.0,香檳社區,Point,"121.58650860118998, 25.04379262138096",121.58650860118998, 25.04379262138096
Feature,50074.0,香檳社區,Point,"121.58666, 25.04389",121.58666, 25.04389
Feature,1615.0,修德國小,Point,"121.5894869268804, 25.04662209473865",121.5894869268804, 25.04662209473865
Feature,50073.0,修德國小,Point,"121.59022359284583, 25.046351715770083",121.59022359284583, 25.046351715770083
Feature,14409.0,倫仔尾,Point,"121.57303, 25.13068",121.57303, 25.13068
Feature,775.0,倫仔尾,Point,"121.57325780422853, 25.1307668306429",121.57325780422853, 25.1307668306429
Feature,50024.0,凌雲五村,Point,"121.61695169080998, 25.035872068305967",121.61695169080998, 25.035872068305967
Feature,1690.0,凌雲五村,Point,"121.61692877545997, 25.03657283738397",121.61692877545997, 25.03657283738397
Feature,1001240.0,凌雲站,Point,"121.61463498793997, 25.034826259277967",121.61463498793997, 25.034826259277967
Feature,1001239.0,凌雲站,Point,"121.61456390939999, 25.03482504416903",121.61456390939999, 25.03482504416903
Feature,1781.0,家禽市場,Point,"121.48945315128934, 25.027671614707625",121.48945315128934, 25.027671614707625
Feature,1780.0,峨嵋街口,Point,"121.50327491303996, 25.04583321268002",121.50327491303996, 25.04583321268002
Feature,1779.0,崁頂,Point,"121.51307203704995, 25.02502148188896",121.51307203704995, 25.02502148188896
Feature,1000520.0,崁頂,Point,"121.51314827513997, 25.02546188671304",121.51314827513997, 25.02546188671304
Feature,4882.0,崁頂(中華路),Point,"121.51156, 25.02426",121.51156, 25.02426
Feature,6025.0,師大,Point,"121.52768688094996, 25.02677832905896",121.52768688094996, 25.02677832905896
Feature,20383.0,師大,Point,"121.52854, 25.02612",121.52854, 25.02612
Feature,2289.0,師大,Point,"121.52727670666998, 25.026582076034003",121.52727670666998, 25.026582076034003
Feature,1001390.0,師大分部,Point,"121.5387, 25.007464",121.5387, 25.007464
Feature,1000036.0,師大分部,Point,"121.53844929371002, 25.00758797818903",121.53844929371002, 25.00758797818903
Feature,2430.0,師大分部,Point,"121.53807218650996, 25.008172064238018",121.53807218650996, 25.008172064238018
Feature,2281.0,師大附中,Point,"121.54214357968358, 25.03341098823689",121.54214357968358, 25.03341098823689
Feature,2296.0,師大路,Point,"121.52848, 25.02307",121.52848, 25.02307
Feature,2292.0,師大綜合大樓,Point,"121.52992901686571, 25.026604797538603",121.52992901686571, 25.026604797538603
Feature,2291.0,師大綜合大樓,Point,"121.53009530033783, 25.02631775310438",121.53009530033783, 25.02631775310438
Feature,1452.0,庫倫街,Point,"121.51788186039354, 25.07189345581221",121.51788186039354, 25.07189345581221
Feature,16204.0,庫倫街,Point,"121.51768379018998, 25.07201333941995",121.51768379018998, 25.07201333941995
Feature,16205.0,庫倫街口,Point,"121.51833413987998, 25.07106622560699",121.51833413987998, 25.07106622560699
Feature,1453.0,庫倫街口,Point,"121.51903244396186, 25.072515013486697",121.51903244396186, 25.072515013486697
Feature,50515.0,恕德家商,Point,"121.56940303275151, 25.082105051318237",121.56940303275151, 25.082105051318237
Feature,1075.0,恕德家商,Point,"121.56879382276816, 25.08199297842489",121.56879382276816, 25.08199297842489
Feature,10001486.0,振興公園,Point,"121.52352, 25.118721082876736",121.52352, 25.118721082876736
Feature,20240.0,振興醫院,Point,"121.52196, 25.11859",121.52196, 25.11859
Feature,318.0,振興醫院,Point,"121.52192449072996, 25.11764742870296",121.52192449072996, 25.11764742870296
Feature,412.0,振興醫院,Point,"121.5223, 25.11794",121.5223, 25.11794
Feature,2135.0,挹翠山莊,Point,"121.57349, 25.01951",121.57349, 25.01951
Feature,8601.0,時報廣場,Point,"121.58296015971172, 25.068535002042967",121.58296015971172, 25.068535002042967
Feature,1077.0,時報廣場,Point,"121.58214318981649, 25.06802899815501",121.58214318981649, 25.06802899815501
Feature,1965.0,晉江師大路口,Point,"121.52659161629929, 25.021048812818307",121.52659161629929, 25.021048812818307
Feature,50436.0,晉強公司,Point,"121.59929, 25.06307549818098",121.59929, 25.06307549818098
Feature,1076.0,晉強公司,Point,"121.59944457671999, 25.062918311869964",121.59944457671999, 25.062918311869964
Feature,651.0,格致國中,Point,"121.54684, 25.13135",121.54684, 25.13135
Feature,776.0,格致國中,Point,"121.54683237301997, 25.13097920717003",121.54683237301997, 25.13097920717003
Feature,4615.0,桂林路,Point,"121.50084673378997, 25.038520364125993",121.50084673378997, 25.038520364125993
Feature,1783.0,桂林路,Point,"121.50106399271996, 25.038374132532002",121.50106399271996, 25.038374132532002
Feature,319.0,桃源國中,Point,"121.47836939285999, 25.135318835049954",121.47836939285999, 25.135318835049954
Feature,7235.0,桃源國中,Point,"121.47835813030996, 25.135153590529978",121.47835813030996, 25.135153590529978
Feature,60108.0,氣象台,Point,"121.54402, 25.16177",121.54402, 25.16177
Feature,14488.0,氣象台,Point,"121.54429, 25.16172",121.54429, 25.16172
Feature,778.0,泰北中學,Point,"121.53392, 25.09776",121.53392, 25.09776
Feature,777.0,泰北中學,Point,"121.53401352645997, 25.097568607771997",121.53401352645997, 25.097568607771997
Feature,2136.0,泰和公園,Point,"121.57071, 25.01905",121.57071, 25.01905
Feature,2137.0,泰和里,Point,"121.56935, 25.02112",121.56935, 25.02112
Feature,780.0,浮洲活動中心,Point,"121.49004, 25.10978",121.49004, 25.10978
Feature,5969.0,浮線,Point,"121.47258635581997, 25.10666772137995",121.47258635581997, 25.10666772137995
Feature,783.0,浮線,Point,"121.47251032142997, 25.106587436614014",121.47251032142997, 25.106587436614014
Feature,4035.0,海光公園,Point,"121.50821, 25.08156",121.50821, 25.08156
Feature,779.0,海光新村,Point,"121.51038906745998, 25.081321131276944",121.51038906745998, 25.081321131276944
Feature,5990.0,海光新村,Point,"121.51069142824996, 25.080874678965003",121.51069142824996, 25.080874678965003
Feature,2452.0,海巡署,Point,"121.55940856273395, 24.99385696298649",121.55940856273395, 24.99385696298649
Feature,2431.0,海巡署,Point,"121.55947766470892, 24.994804323658464",121.55947766470892, 24.994804323658464
Feature,392.0,海巡署一,Point,"121.55878338787586, 24.992388845244665",121.55878338787586, 24.992388845244665
Feature,2451.0,海巡署一,Point,"121.55865396560998, 24.992859724193018",121.55865396560998, 24.992859724193018
Feature,20411.0,海芋大道,Point,"121.53305, 25.1757",121.53305, 25.1757
Feature,2138.0,消防局(忠孝),Point,"121.56945363553002, 25.04118351731248",121.56945363553002, 25.04118351731248
Feature,2139.0,消防局(松仁),Point,"121.56860780207762, 25.04019607165758",121.56860780207762, 25.04019607165758
Feature,1000688.0,消防局(松仁),Point,"121.56830315921648, 25.039817279879014",121.56830315921648, 25.039817279879014
Feature,4617.0,祖師廟(康定),Point,"121.50189428586997, 25.03957009704402",121.50189428586997, 25.03957009704402
Feature,1785.0,祖師廟(康定),Point,"121.50197921230998, 25.039681468681973",121.50197921230998, 25.039681468681973
Feature,1784.0,祖師廟(貴陽),Point,"121.50253110796996, 25.039982139463994",121.50253110796996, 25.039982139463994
Feature,4824.0,紗帽馬場,Point,"121.53260355818998, 25.14018215114303",121.53260355818998, 25.14018215114303
Feature,1000413.0,紗帽陽明路口,Point,"121.54879836078999, 25.149143720523007",121.54879836078999, 25.149143720523007
Feature,782.0,紗帽橋,Point,"121.53337514880309, 25.148117555478063",121.53337514880309, 25.148117555478063
Feature,785.0,紗帽橋,Point,"121.53348361914968, 25.147980344784646",121.53348361914968, 25.147980344784646
Feature,1966.0,耕莘文教院,Point,"121.52885760949539, 25.01898619236594",121.52885760949539, 25.01898619236594
Feature,57703.0,茶推廣中心,Point,"121.59349562697996, 24.969327396832977",121.59349562697996, 24.969327396832977
Feature,57702.0,茶推廣中心,Point,"121.59379263878367, 24.969358593910293",121.59379263878367, 24.969358593910293
Feature,4653.0,茶推廣中心停車場,Point,"121.59524, 24.96881",121.59524, 24.96881
Feature,2432.0,茶壺博物館,Point,"121.5803694297939, 24.969404330437815",121.5803694297939, 24.969404330437815
Feature,50110.0,茶葉示範製造廠,Point,"121.6637, 25.02739",121.6637, 25.02739
Feature,1001398.0,草湳,Point,"121.60556201719997, 24.970468714127996",121.60556201719997, 24.970468714127996
Feature,327.0,草湳,Point,"121.60541953372997, 24.970388151398005",121.60541953372997, 24.970388151398005
Feature,328.0,荒山劇場,Point,"121.47330756971849, 25.139686837151213",121.47330756971849, 25.139686837151213
Feature,1873.0,財政大樓,Point,"121.51533992397268, 25.033549227644794",121.51533992397268, 25.033549227644794
Feature,1000758.0,財政大樓,Point,"121.51573262167281, 25.03339677642431",121.51573262167281, 25.03339677642431
Feature,1454.0,酒泉重慶北路口,Point,"121.51434746147997, 25.071985814453974",121.51434746147997, 25.071985814453974
Feature,1001791.0,酒泉重慶北路口,Point,"121.51427, 25.07214",121.51427, 25.07214
Feature,1505.0,酒泉重慶路口,Point,"121.51367, 25.07328",121.51367, 25.07328
Feature,1455.0,酒泉重慶路口,Point,"121.51383172023996, 25.07180965414003",121.51383172023996, 25.07180965414003
Feature,1457.0,酒泉街,Point,"121.51352090310998, 25.072185505321993",121.51352090310998, 25.072185505321993
Feature,1000341.0,酒泉街,Point,"121.51337892030998, 25.072041839894037",121.51337892030998, 25.072041839894037
Feature,1000443.0,馬明潭,Point,"121.56003202989864, 24.98925357642844",121.56003202989864, 24.98925357642844
Feature,2434.0,馬明潭,Point,"121.55972191617722, 24.989377938811398",121.55972191617722, 24.989377938811398
Feature,1458.0,馬偕醫院,Point,"121.52154606381997, 25.057731776774965",121.52154606381997, 25.057731776774965
Feature,10413.0,馬偕醫院,Point,"121.52229687863998, 25.057994274492003",121.52229687863998, 25.057994274492003
Feature,20336.0,馬槽,Point,"121.56096, 25.18139",121.56096, 25.18139
Feature,20335.0,馬槽溫泉,Point,"121.56252, 25.17872",121.56252, 25.17872
Feature,786.0,乾坑子,Point,"121.55833771271348, 25.142009964851276",121.55833771271348, 25.142009964851276
Feature,14421.0,乾坑子,Point,"121.55853258007566, 25.142145026245984",121.55853258007566, 25.142145026245984
Feature,333.0,健行新村(西安),Point,"121.50869857939885, 25.120071030269347",121.50869857939885, 25.120071030269347
Feature,334.0,健行新村(東華),Point,"121.50914, 25.12051",121.50914, 25.12051
Feature,1562.0,健康新城,Point,"121.56266212763997, 25.053978139124965",121.56266212763997, 25.053978139124965
Feature,1000019.0,健康新城,Point,"121.56216251652995, 25.054217211063015",121.56216251652995, 25.054217211063015
Feature,1078.0,動物之家,Point,"121.60998, 25.06354",121.60998, 25.06354
Feature,20254.0,動物園,Point,"121.58099066137997, 24.998893684638016",121.58099066137997, 24.998893684638016
Feature,787.0,啟智學校,Point,"121.53420057672996, 25.117222142683012",121.53420057672996, 25.117222142683012
Feature,789.0,啟智學校,Point,"121.53469298163279, 25.117330288907567",121.53469298163279, 25.117330288907567
Feature,1000386.0,啟聰學校,Point,"121.51400111044997, 25.074862423457958",121.51400111044997, 25.074862423457958
Feature,1000383.0,啟聰學校,Point,"121.51362113106057, 25.074599910085542",121.51362113106057, 25.074599910085542
Feature,6922.0,國父紀念館,Point,"121.5612974374576, 25.037676540311935",121.5612974374576, 25.037676540311935
Feature,6921.0,國父紀念館,Point,"121.56112987421301, 25.037557316155983",121.56112987421301, 25.037557316155983
Feature,60095.0,國父紀念館,Point,"121.55753955489975, 25.038929217607393",121.55753955489975, 25.038929217607393
Feature,2140.0,國父紀念館,Point,"121.55776831708552, 25.03903843516412",121.55776831708552, 25.03903843516412
Feature,2299.0,國北教大實小,Point,"121.54053120134328, 25.02536968273601",121.54053120134328, 25.02536968273601
Feature,2141.0,國民住宅,Point,"121.57467900859999, 25.045445229761015",121.57467900859999, 25.045445229761015
Feature,1000181.0,國民住宅,Point,"121.57370341334997, 25.04566198041603",121.57370341334997, 25.04566198041603
Feature,1079.0,國立台灣戲曲學院,Point,"121.58740212207516, 25.08155247901299",121.58740212207516, 25.08155247901299
Feature,790.0,國立科教館,Point,"121.51735658531997, 25.095410069026",121.51735658531997, 25.095410069026
Feature,50651.0,國立科教館,Point,"121.51728827975997, 25.09515596240801",121.51728827975997, 25.09515596240801
Feature,2304.0,國立臺北教育大學,Point,"121.54481513127999, 25.024826809213",121.54481513127999, 25.024826809213
Feature,1000448.0,國立臺北教育大學,Point,"121.54322527479997, 25.02438313915198",121.54322527479997, 25.02438313915198
Feature,2300.0,國立臺北教育大學,Point,"121.54519693980997, 25.02455632692503",121.54519693980997, 25.02455632692503
Feature,1080.0,國防醫學中心,Point,"121.58978843838139, 25.07105311414203",121.58978843838139, 25.07105311414203
Feature,339.0,國防醫學中心,Point,"121.5899717091707, 25.071308254828157",121.5899717091707, 25.071308254828157
Feature,1081.0,國防醫學院,Point,"121.59615, 25.06809",121.59615, 25.06809
Feature,8673.0,國防醫學院,Point,"121.59613, 25.06831",121.59613, 25.06831
Feature,1001294.0,國軍北投醫院,Point,"121.51004282208996, 25.139978312268028",121.51004282208996, 25.139978312268028
Feature,340.0,國軍北投醫院,Point,"121.50981390673998, 25.140031119050974",121.50981390673998, 25.140031119050974
Feature,1693.0,國家文官學院,Point,"121.61343410462479, 25.052980465893008",121.61343410462479, 25.052980465893008
Feature,1694.0,國家文官學院,Point,"121.61384385570699, 25.052759935767725",121.61384385570699, 25.052759935767725
Feature,36109.0,國泰人壽大樓,Point,"121.50954, 25.09057",121.50954, 25.09057
Feature,791.0,國泰人壽大樓,Point,"121.50942, 25.09056",121.50942, 25.09056
Feature,3991.0,國泰新村,Point,"121.49819120165535, 25.143488218452195",121.49819120165535, 25.143488218452195
Feature,343.0,國泰新村,Point,"121.49800512091883, 25.143537797351275",121.49800512091883, 25.143537797351275
Feature,3993.0,國泰新村(木新),Point,"121.56174837442475, 24.981862420741997",121.56174837442475, 24.981862420741997
Feature,3994.0,國泰新村(木新),Point,"121.56184982405202, 24.982053448137712",121.56184982405202, 24.982053448137712
Feature,3992.0,國泰新村(興隆),Point,"121.56234938324778, 24.982902962694773",121.56234938324778, 24.982902962694773
Feature,2437.0,國泰新村(興隆),Point,"121.56228285343639, 24.982441402406725",121.56228285343639, 24.982441402406725
Feature,1000287.0,國盛國宅,Point,"121.50754877908997, 25.02762806420499",121.50754877908997, 25.02762806420499
Feature,1000276.0,國盛國宅,Point,"121.50779255951997, 25.027618317758016",121.50779255951997, 25.027618317758016
Feature,2143.0,國稅局宿舍,Point,"121.57478839748997, 25.033888883782982",121.57478839748997, 25.033888883782982
Feature,2142.0,國稅局宿舍,Point,"121.57528233134997, 25.034024843047995",121.57528233134997, 25.034024843047995
Feature,3924.0,國華新村,Point,"121.58784312019999, 25.04908467519401",121.58784312019999, 25.04908467519401
Feature,1696.0,國華新村,Point,"121.58803081595997, 25.04894289353601",121.58803081595997, 25.04894289353601
Feature,3947.0,國業里,Point,"121.57704, 25.03555",121.57704, 25.03555
Feature,1000156.0,國賓飯店,Point,"121.52253842939997, 25.056582280854983",121.52253842939997, 25.056582280854983
Feature,1000157.0,國賓飯店,Point,"121.52295792642997, 25.056588246866998",121.52295792642997, 25.056588246866998
Feature,1787.0,國興社區,Point,"121.50845846687773, 25.023497597331044",121.50845846687773, 25.023497597331044
Feature,4602.0,國興路口,Point,"121.50843090310997, 25.02572868324702",121.50843090310997, 25.02572868324702
Feature,1788.0,國興路口,Point,"121.50833986752409, 25.025539649004518",121.50833986752409, 25.025539649004518
Feature,1790.0,國興路口一,Point,"121.50881490555408, 25.02455133338768",121.50881490555408, 25.02455133338768
Feature,50675.0,國關中心,Point,"121.58023, 24.98929",121.58023, 24.98929
Feature,2438.0,國關中心,Point,"121.58042109228451, 24.989106243637035",121.58042109228451, 24.989106243637035
Feature,8652.0,基河二期國宅一,Point,"121.55904820583997, 25.080018099587992",121.55904820583997, 25.080018099587992
Feature,9402.0,基河二期國宅一,Point,"121.55884292481784, 25.079843477875006",121.55884292481784, 25.079843477875006
Feature,8651.0,基河二期國宅二,Point,"121.55856609324996, 25.08027700521599",121.55856609324996, 25.08027700521599
Feature,9407.0,基河二期國宅二,Point,"121.55683755323999, 25.080044293210978",121.55683755323999, 25.080044293210978
Feature,1333.0,基河二期國宅三,Point,"121.55506634792685, 25.080050185761607",121.55506634792685, 25.080050185761607
Feature,8653.0,基河二期國宅三,Point,"121.55666503802998, 25.079872853378994",121.55666503802998, 25.079872853378994
Feature,8405.0,基湖站,Point,"121.56489, 25.0801",121.56489, 25.0801
Feature,1083.0,基湖站,Point,"121.56457976509745, 25.079679383217833",121.56457976509745, 25.079679383217833
Feature,8403.0,基湖路口站,Point,"121.5661569295369, 25.08043932123754",121.5661569295369, 25.08043932123754
Feature,8404.0,基湖路口站,Point,"121.56594185386594, 25.080322163828228",121.56594185386594, 25.080322163828228
Feature,1000269.0,基隆路口,Point,"121.56826135578653, 25.0493276886598",121.56826135578653, 25.0493276886598
Feature,1565.0,基隆路口,Point,"121.56892295833995, 25.048310125833964",121.56892295833995, 25.048310125833964
Feature,1568.0,基隆路口一,Point,"121.56959230422999, 25.050198037578966",121.56959230422999, 25.050198037578966
Feature,1569.0,基隆路口二,Point,"121.56825451288996, 25.04799318464799",121.56825451288996, 25.04799318464799
Feature,50500.0,將軍嶺,Point,"121.59003459984426, 25.073734488543863",121.59003459984426, 25.073734488543863
Feature,50501.0,將軍嶺,Point,"121.58973408785222, 25.0733736130548",121.58973408785222, 25.0733736130548
Feature,345.0,崇仁路口,Point,"121.5029481881393, 25.12237665848115",121.5029481881393, 25.12237665848115
Feature,7234.0,崇仁路口,Point,"121.50284, 25.12247",121.50284, 25.12247
Feature,1792.0,康定路口,Point,"121.50240233019997, 25.040578967655",121.50240233019997, 25.040578967655
Feature,50445.0,康湖隧道口(白馬山莊),Point,"121.62292539164152, 25.07720207637002",121.62292539164152, 25.07720207637002
Feature,1025.0,康湖隧道口(白馬山莊),Point,"121.62279539164155, 25.077307491455073",121.62279539164155, 25.077307491455073
Feature,1001282.0,康寧天闊站,Point,"121.61341548744996, 25.077014045414987",121.61341548744996, 25.077014045414987
Feature,1001283.0,康寧天闊站,Point,"121.61330283466998, 25.077154949434995",121.61330283466998, 25.077154949434995
Feature,3999.0,康寧社區,Point,"121.60643570303998, 25.074413581600997",121.60643570303998, 25.074413581600997
Feature,1088.0,康寧派出所,Point,"121.59773673609999, 25.08099496137996",121.59773673609999, 25.08099496137996
Feature,8532.0,康寧派出所,Point,"121.59775839748998, 25.081254780889036",121.59775839748998, 25.081254780889036
Feature,2083.0,康寧國小,Point,"121.59437798431996, 25.07980532294998",121.59437798431996, 25.07980532294998
Feature,1094.0,康寧醫院,Point,"121.60700616747911, 25.076131913552423",121.60700616747911, 25.076131913552423
Feature,8629.0,康寧醫院,Point,"121.60727242142252, 25.0753620897785",121.60727242142252, 25.0753620897785
Feature,20266.0,康寧護專,Point,"121.60948372484997, 25.07448959415498",121.60948372484997, 25.07448959415498
Feature,1095.0,康寧護專,Point,"121.60930466730997, 25.07450421975703",121.60930466730997, 25.07450421975703
Feature,1000734.0,康樂街,Point,"121.61919956811997, 25.071190750403964",121.61919956811997, 25.071190750403964
Feature,1000203.0,康樂街,Point,"121.61910396559996, 25.071328004431983",121.61910396559996, 25.071328004431983
Feature,4835.0,張公聖君廟,Point,"121.51641, 25.14947",121.51641, 25.14947
Feature,1974.0,強恕中學,Point,"121.52084961328501, 25.02443664973166",121.52084961328501, 25.02443664973166
Feature,6946.0,強恕中學,Point,"121.52051939955258, 25.024743294975675",121.52051939955258, 25.024743294975675
Feature,1001307.0,御香居,Point,"121.656918, 25.02655",121.656918, 25.02655
Feature,347.0,御香居,Point,"121.657, 25.0262",121.657, 25.0262
Feature,7209.0,惇敘工商(行義),Point,"121.52723777536188, 25.14320975500586",121.52723777536188, 25.14320975500586
Feature,7208.0,惇敘工商(行義),Point,"121.52727, 25.14348",121.52727, 25.14348
Feature,50538.0,惇敘工商(泉源),Point,"121.52654316880431, 25.143831124017915",121.52654316880431, 25.143831124017915
Feature,7207.0,惇敘工商(泉源),Point,"121.5269951071811, 25.144173008815148",121.5269951071811, 25.144173008815148
Feature,13110.0,捷運士林站,Point,"121.52607, 25.09323",121.52607, 25.09323
Feature,796.0,捷運士林站(中山),Point,"121.52771793968058, 25.092942303907346",121.52771793968058, 25.092942303907346
Feature,797.0,捷運士林站(中正),Point,"121.52625649579919, 25.095580000050592",121.52625649579919, 25.095580000050592
Feature,10210.0,捷運士林站(中正),Point,"121.52542542629487, 25.09507457411541",121.52542542629487, 25.09507457411541
Feature,795.0,捷運士林站(中正),Point,"121.52607894652397, 25.095222185295086",121.52607894652397, 25.095222185295086
Feature,2282.0,捷運大安站(信義),Point,"121.54382664550997, 25.033404419803972",121.54382664550997, 25.033404419803972
Feature,1000109.0,捷運大安站(信義),Point,"121.54323185382998, 25.03332344197999",121.54323185382998, 25.03332344197999
Feature,6995.0,捷運大安站(復興),Point,"121.54375320687299, 25.033997706200996",121.54375320687299, 25.033997706200996
Feature,1000057.0,捷運大安森林公園站,Point,"121.53563164187997, 25.03349601170797",121.53563164187997, 25.03349601170797
Feature,1000056.0,捷運大安森林公園站,Point,"121.53591585416997, 25.03355034840399",121.53591585416997, 25.03355034840399
Feature,4187.0,捷運大直站,Point,"121.54794178246217, 25.08007739206187",121.54794178246217, 25.08007739206187
Feature,1000126.0,捷運大直站,Point,"121.54610610415997, 25.079909984215007",121.54610610415997, 25.079909984215007
Feature,3998.0,捷運大湖公園站,Point,"121.60259229783583, 25.083430260364466",121.60259229783583, 25.083430260364466
Feature,3997.0,捷運大湖公園站,Point,"121.6025294848121, 25.083752173627484",121.6025294848121, 25.083752173627484
Feature,8623.0,捷運大橋頭站,Point,"121.51367089384709, 25.062670611723842",121.51367089384709, 25.062670611723842
Feature,8622.0,捷運大橋頭站,Point,"121.513609, 25.063398",121.513609, 25.063398
Feature,1975.0,捷運小南門,Point,"121.50688629695996, 25.037882988902957",121.50688629695996, 25.037882988902957
Feature,1976.0,捷運小南門站,Point,"121.51162378217069, 25.03518825889319",121.51162378217069, 25.03518825889319
Feature,6027.0,捷運小南門站,Point,"121.50886072973526, 25.03680855178375",121.50886072973526, 25.03680855178375
Feature,16021.0,捷運中山站(志仁高中),Point,"121.51949301526405, 25.052669079304643",121.51949301526405, 25.052669079304643
Feature,16014.0,捷運中山站(志仁高中),Point,"121.5186553464023, 25.05313833291783",121.5186553464023, 25.05313833291783
Feature,4097.0,捷運中山國小站,Point,"121.52484475832198, 25.062870779779047",121.52484475832198, 25.062870779779047
Feature,4098.0,捷運中山國小站,Point,"121.52538132511997, 25.062668729454025",121.52538132511997, 25.062668729454025
Feature,1575.0,捷運中山國中站,Point,"121.54440527115997, 25.060855676085954",121.54440527115997, 25.060855676085954
Feature,1574.0,捷運中山國中站,Point,"121.54403431415996, 25.061480960908995",121.54403431415996, 25.061480960908995
Feature,1982.0,捷運中正紀念堂(羅斯福),Point,"121.51882425528997, 25.032224226126004",121.51882425528997, 25.032224226126004
Feature,1984.0,捷運中正紀念堂站,Point,"121.51752737758554, 25.034084771998042",121.51752737758554, 25.034084771998042
Feature,1977.0,捷運中正紀念堂站(中山),Point,"121.51673, 25.03643",121.51673, 25.03643
Feature,1978.0,捷運中正紀念堂站(勞保局),Point,"121.51727409628224, 25.033732238492416",121.51727409628224, 25.033732238492416
Feature,1985.0,捷運中正紀念堂站(愛國),Point,"121.51992, 25.0337",121.51992, 25.0337
Feature,1000438.0,捷運中正紀念堂站(愛國),Point,"121.5175901154562, 25.034172635915507",121.5175901154562, 25.034172635915507
Feature,1987.0,捷運中正紀念堂站(羅斯福),Point,"121.51924002396646, 25.030961902662835",121.51924002396646, 25.030961902662835
Feature,8538.0,捷運內湖站,Point,"121.59416756098148, 25.083343343642742",121.59416756098148, 25.083343343642742
Feature,1071.0,捷運內湖站,Point,"121.59379109992679, 25.083339720180017",121.59379109992679, 25.083339720180017
Feature,1991.0,捷運公館站,Point,"121.53462851288997, 25.014422220137003",121.53462851288997, 25.014422220137003
Feature,1990.0,捷運公館站,Point,"121.53505128339995, 25.014121742244992",121.53505128339995, 25.014121742244992
Feature,2309.0,捷運公館站,Point,"121.53433198279997, 25.014576047724997",121.53433198279997, 25.014576047724997
Feature,2310.0,捷運公館站,Point,"121.53410973742999, 25.01521569394398",121.53410973742999, 25.01521569394398
Feature,4741.0,捷運公館站(一),Point,"121.53594023968189, 25.01336467410214",121.53594023968189, 25.01336467410214
Feature,355.0,捷運公館站(一),Point,"121.53560512810581, 25.01322280981397",121.53560512810581, 25.01322280981397
Feature,2146.0,捷運六張犁站,Point,"121.55331959259996, 25.023433879179034",121.55331959259996, 25.023433879179034
Feature,2147.0,捷運六張犁站,Point,"121.55368571296997, 25.023392299485042",121.55368571296997, 25.023392299485042
Feature,2307.0,捷運六張犁站,Point,"121.55197994113998, 25.02377215218296",121.55197994113998, 25.02377215218296
Feature,2308.0,捷運六張犁站,Point,"121.55161586011997, 25.023703044016997",121.55161586011997, 25.023703044016997
Feature,4083.0,捷運文德站(碧湖公園),Point,"121.58401256204816, 25.078435726926376",121.58401256204816, 25.078435726926376
Feature,1109.0,捷運文德站(碧湖公園),Point,"121.58400882846006, 25.078613856781555",121.58400882846006, 25.078613856781555
Feature,2440.0,捷運木柵站,Point,"121.57447146027543, 24.997926417556638",121.57447146027543, 24.997926417556638
Feature,56109.0,捷運木柵站,Point,"121.57420211212597, 24.997978823412957",121.57420211212597, 24.997978823412957
